Sector,Count Type,Year,State,Value
RESIDENTIAL,Customers,2017,MI,37
RESIDENTIAL,Customers,2017,MT,3
RESIDENTIAL,Customers,2017,NH,117235
RESIDENTIAL,Customers,2017,NJ,494850
RESIDENTIAL,Customers,2017,NV,0
RESIDENTIAL,Customers,2017,NY,1258476
RESIDENTIAL,Customers,2017,OH,2246219
RESIDENTIAL,Customers,2017,OR,0
RESIDENTIAL,Customers,2017,PA,1734319
RESIDENTIAL,Customers,2017,RI,54065
RESIDENTIAL,Customers,2017,VA,0
RESIDENTIAL,Customers,2017,WA,0
RESIDENTIAL,Customers,2017,US,10615333
RESIDENTIAL,Customers,2016,CA,364459
RESIDENTIAL,Customers,2016,CT,451487
RESIDENTIAL,Customers,2016,DC,37342
RESIDENTIAL,Customers,2016,DE,28586
RESIDENTIAL,Customers,2016,IL,2029580
RESIDENTIAL,Customers,2016,MA,907000
RESIDENTIAL,Customers,2016,MD,446275
RESIDENTIAL,Customers,2016,ME,113195
RESIDENTIAL,Customers,2016,MI,40
RESIDENTIAL,Customers,2016,MT,3
RESIDENTIAL,Customers,2016,NH,98626
RESIDENTIAL,Customers,2016,NJ,443387
RESIDENTIAL,Customers,2016,NV,0
RESIDENTIAL,Customers,2016,NY,1305499
RESIDENTIAL,Customers,2016,OH,2170554
RESIDENTIAL,Customers,2016,OR,0
RESIDENTIAL,Customers,2016,PA,1750299
RESIDENTIAL,Customers,2016,RI,46880
RESIDENTIAL,Customers,2016,VA,0
RESIDENTIAL,Customers,2016,WA,0
RESIDENTIAL,Customers,2016,US,10193212
RESIDENTIAL,Customers,2015,CA,303650
RESIDENTIAL,Customers,2015,CT,483319
RESIDENTIAL,Customers,2015,DC,29322
RESIDENTIAL,Customers,2015,DE,28669
RESIDENTIAL,Customers,2015,IL,2466710
RESIDENTIAL,Customers,2015,MA,628262
RESIDENTIAL,Customers,2015,MD,457685
RESIDENTIAL,Customers,2015,ME,147401
RESIDENTIAL,Customers,2015,MI,44
RESIDENTIAL,Customers,2015,MT,2
RESIDENTIAL,Customers,2015,NH,93523
RESIDENTIAL,Customers,2015,NJ,413422
RESIDENTIAL,Customers,2015,NV,0
RESIDENTIAL,Customers,2015,NY,1331436
RESIDENTIAL,Customers,2015,OH,2205053
RESIDENTIAL,Customers,2015,OR,0
RESIDENTIAL,Customers,2015,PA,1713010
RESIDENTIAL,Customers,2015,RI,32261
RESIDENTIAL,Customers,2015,VA,0
RESIDENTIAL,Customers,2015,WA,0
RESIDENTIAL,Customers,2015,US,10333769
RESIDENTIAL,Customers,2014,CA,126454
RESIDENTIAL,Customers,2014,CT,530280
RESIDENTIAL,Customers,2014,DC,33836
RESIDENTIAL,Customers,2014,DE,28046
RESIDENTIAL,Customers,2014,IL,2946770
RESIDENTIAL,Customers,2014,MA,439131
RESIDENTIAL,Customers,2014,MD,509323
RESIDENTIAL,Customers,2014,ME,695617
RESIDENTIAL,Customers,2014,MI,47
RESIDENTIAL,Customers,2014,MT,3
RESIDENTIAL,Customers,2014,NH,99641
RESIDENTIAL,Customers,2014,NJ,501837
RESIDENTIAL,Customers,2014,NV,0
RESIDENTIAL,Customers,2014,NY,1418537
RESIDENTIAL,Customers,2014,OH,2266872
RESIDENTIAL,Customers,2014,OR,0
RESIDENTIAL,Customers,2014,PA,1830941
RESIDENTIAL,Customers,2014,RI,22420
RESIDENTIAL,Customers,2014,VA,0
RESIDENTIAL,Customers,2014,WA,0
RESIDENTIAL,Customers,2014,US,11449755
RESIDENTIAL,Customers,2013,CA,105145
RESIDENTIAL,Customers,2013,CT,616167
RESIDENTIAL,Customers,2013,DC,33755
RESIDENTIAL,Customers,2013,DE,17920
RESIDENTIAL,Customers,2013,IL,2858823
RESIDENTIAL,Customers,2013,MA,406723
RESIDENTIAL,Customers,2013,MD,515492
RESIDENTIAL,Customers,2013,ME,693500
RESIDENTIAL,Customers,2013,MI,53
RESIDENTIAL,Customers,2013,MT,4
RESIDENTIAL,Customers,2013,NH,81239
RESIDENTIAL,Customers,2013,NJ,531866
RESIDENTIAL,Customers,2013,NV,0
RESIDENTIAL,Customers,2013,NY,1434139
RESIDENTIAL,Customers,2013,OH,2105561
RESIDENTIAL,Customers,2013,OR,0
RESIDENTIAL,Customers,2013,PA,1742697
RESIDENTIAL,Customers,2013,RI,9185
RESIDENTIAL,Customers,2013,WA,0
RESIDENTIAL,Customers,2013,US,11152269
RESIDENTIAL,Customers,2012,CA,52852
RESIDENTIAL,Customers,2012,CT,607533
RESIDENTIAL,Customers,2012,DC,25670
RESIDENTIAL,Customers,2012,DE,10643
RESIDENTIAL,Customers,2012,IL,967122
RESIDENTIAL,Customers,2012,MA,350058
RESIDENTIAL,Customers,2012,MD,434336
RESIDENTIAL,Customers,2012,ME,692536
RESIDENTIAL,Customers,2012,MI,58
RESIDENTIAL,Customers,2012,MT,15
RESIDENTIAL,Customers,2012,NH,12187
RESIDENTIAL,Customers,2012,NJ,447275
RESIDENTIAL,Customers,2012,NV,0
RESIDENTIAL,Customers,2012,NY,1344234
RESIDENTIAL,Customers,2012,OH,1768883
RESIDENTIAL,Customers,2012,OR,0
RESIDENTIAL,Customers,2012,PA,1463753
RESIDENTIAL,Customers,2012,RI,4955
RESIDENTIAL,Customers,2012,WA,0
RESIDENTIAL,Customers,2012,US,8182110
RESIDENTIAL,Customers,2011,CA,21591
RESIDENTIAL,Customers,2011,CT,556377
RESIDENTIAL,Customers,2011,DC,12151
RESIDENTIAL,Customers,2011,DE,8084
RESIDENTIAL,Customers,2011,IL,102458
RESIDENTIAL,Customers,2011,MA,284834
RESIDENTIAL,Customers,2011,MD,343392
RESIDENTIAL,Customers,2011,ME,690116
RESIDENTIAL,Customers,2011,MI,67
RESIDENTIAL,Customers,2011,MT,15
RESIDENTIAL,Customers,2011,NH,2008
RESIDENTIAL,Customers,2011,NJ,261383
RESIDENTIAL,Customers,2011,NV,0
RESIDENTIAL,Customers,2011,NY,1163647
RESIDENTIAL,Customers,2011,OH,1463875
RESIDENTIAL,Customers,2011,OR,0
RESIDENTIAL,Customers,2011,PA,923954
RESIDENTIAL,Customers,2011,RI,2930
RESIDENTIAL,Customers,2011,WA,0
RESIDENTIAL,Customers,2011,US,5836882
RESIDENTIAL,Customers,2010,CA,17807
RESIDENTIAL,Customers,2010,CT,376662
RESIDENTIAL,Customers,2010,DC,8328
RESIDENTIAL,Customers,2010,DE,6134
RESIDENTIAL,Customers,2010,ID,0
RESIDENTIAL,Customers,2010,IL,699
RESIDENTIAL,Customers,2010,MA,285593
RESIDENTIAL,Customers,2010,MD,162512
RESIDENTIAL,Customers,2010,ME,688416
RESIDENTIAL,Customers,2010,MI,71
RESIDENTIAL,Customers,2010,MT,15
RESIDENTIAL,Customers,2010,NH,1712
RESIDENTIAL,Customers,2010,NJ,38854
RESIDENTIAL,Customers,2010,NV,0
RESIDENTIAL,Customers,2010,NY,1043193
RESIDENTIAL,Customers,2010,OH,1084368
RESIDENTIAL,Customers,2010,OR,0
RESIDENTIAL,Customers,2010,PA,447452
RESIDENTIAL,Customers,2010,RI,1030
RESIDENTIAL,Customers,2010,WA,0
RESIDENTIAL,Customers,2010,US,4162846
RESIDENTIAL,Price,2021,CA,7.53
RESIDENTIAL,Price,2021,CT,9.29
RESIDENTIAL,Price,2021,DC,11.56
RESIDENTIAL,Price,2021,DE,9.32
RESIDENTIAL,Price,2021,IL,7.35
RESIDENTIAL,Price,2021,MA,11.77
RESIDENTIAL,Price,2021,MD,9.59
RESIDENTIAL,Price,2021,ME,10.86
RESIDENTIAL,Price,2021,MI,10.02
RESIDENTIAL,Price,2021,MT,5
RESIDENTIAL,Price,2021,NH,11.26
RESIDENTIAL,Price,2021,NJ,12.54
RESIDENTIAL,Price,2021,NV,0
RESIDENTIAL,Price,2021,NY,9.34
RESIDENTIAL,Price,2021,OH,6.03
RESIDENTIAL,Price,2021,OR,0
RESIDENTIAL,Price,2021,PA,9.26
RESIDENTIAL,Price,2021,RI,12.55
RESIDENTIAL,Price,2021,VA,0
RESIDENTIAL,Price,2021,WA,0
RESIDENTIAL,Price,2021,US,8.23
RESIDENTIAL,Price,2020,CA,7.99
RESIDENTIAL,Price,2020,CT,9.72
RESIDENTIAL,Price,2020,DC,10.61
RESIDENTIAL,Price,2020,DE,8.94
RESIDENTIAL,Price,2020,IL,7.71
RESIDENTIAL,Price,2020,MA,11.99
RESIDENTIAL,Price,2020,MD,9.19
RESIDENTIAL,Price,2020,ME,11.17
RESIDENTIAL,Price,2020,MI,0
RESIDENTIAL,Price,2020,MT,7.14
RESIDENTIAL,Price,2020,NH,11.41
RESIDENTIAL,Price,2020,NJ,11.8
RESIDENTIAL,Price,2020,NV,0
RESIDENTIAL,Price,2020,NY,9.13
RESIDENTIAL,Price,2020,OH,5.86
RESIDENTIAL,Price,2020,OR,0
RESIDENTIAL,Price,2020,PA,8.81
RESIDENTIAL,Price,2020,RI,12.64
RESIDENTIAL,Price,2020,VA,0
RESIDENTIAL,Price,2020,WA,0
RESIDENTIAL,Price,2020,US,8.29
RESIDENTIAL,Price,2019,CA,7.53
RESIDENTIAL,Price,2019,CT,10.28
RESIDENTIAL,Price,2019,DC,11.04
RESIDENTIAL,Price,2019,DE,9.08
RESIDENTIAL,Price,2019,IL,7.68
RESIDENTIAL,Price,2019,MA,12.39
RESIDENTIAL,Price,2019,MD,9.51
RESIDENTIAL,Price,2019,ME,11.65
RESIDENTIAL,Price,2019,MI,8.93
RESIDENTIAL,Price,2019,MT,5.71
RESIDENTIAL,Price,2019,NH,11.73
RESIDENTIAL,Price,2019,NJ,12.33
RESIDENTIAL,Price,2019,NV,0
RESIDENTIAL,Price,2019,NY,9.15
RESIDENTIAL,Price,2019,OH,6.12
RESIDENTIAL,Price,2019,OR,0
RESIDENTIAL,Price,2019,PA,8.97
RESIDENTIAL,Price,2019,RI,13.33
RESIDENTIAL,Price,2019,VA,0
RESIDENTIAL,Price,2019,WA,0
RESIDENTIAL,Price,2019,US,8.35
RESIDENTIAL,Price,2018,CA,6.69
RESIDENTIAL,Price,2018,CT,9.89
RESIDENTIAL,Price,2018,DC,10.9
RESIDENTIAL,Price,2018,DE,9.08
RESIDENTIAL,Price,2018,IL,7.59
RESIDENTIAL,Price,2018,MA,12.21
RESIDENTIAL,Price,2018,MD,9.58
RESIDENTIAL,Price,2018,ME,10.28
RESIDENTIAL,Price,2018,MI,8.5
RESIDENTIAL,Price,2018,MT,6.67
RESIDENTIAL,Price,2018,NH,11.25
RESIDENTIAL,Price,2018,NJ,12.24
RESIDENTIAL,Price,2018,NV,0
RESIDENTIAL,Price,2018,NY,9.55
RESIDENTIAL,Price,2018,OH,6.17
RESIDENTIAL,Price,2018,OR,0
RESIDENTIAL,Price,2018,PA,8.78
RESIDENTIAL,Price,2018,RI,11.77
RESIDENTIAL,Price,2018,VA,0
RESIDENTIAL,Price,2018,WA,0
RESIDENTIAL,Price,2018,US,8.35
RESIDENTIAL,Price,2017,CA,6.8
RESIDENTIAL,Price,2017,CT,8.98
RESIDENTIAL,Price,2017,DC,10.84
RESIDENTIAL,Price,2017,DE,9.46
RESIDENTIAL,Price,2017,IL,7.41
RESIDENTIAL,Price,2017,MA,11.37
RESIDENTIAL,Price,2017,MD,9.81
RESIDENTIAL,Price,2017,ME,9.65
RESIDENTIAL,Price,2017,MI,8.5
RESIDENTIAL,Price,2017,MT,6.36
RESIDENTIAL,Price,2017,NH,10.06
RESIDENTIAL,Price,2017,NJ,11.76
RESIDENTIAL,Price,2017,NV,0
RESIDENTIAL,Price,2017,NY,9.38
RESIDENTIAL,Price,2017,OH,6.23
RESIDENTIAL,Price,2017,OR,0
RESIDENTIAL,Price,2017,PA,8.49
RESIDENTIAL,Price,2017,RI,10.38
RESIDENTIAL,Price,2017,VA,0
RESIDENTIAL,Price,2017,WA,0
RESIDENTIAL,Price,2017,US,8.26
RESIDENTIAL,Price,2016,CA,7.35
RESIDENTIAL,Price,2016,CT,9.54
RESIDENTIAL,Price,2016,DC,10.68
RESIDENTIAL,Price,2016,DE,9.89
RESIDENTIAL,Price,2016,IL,7.33
RESIDENTIAL,Price,2016,MA,11.01
RESIDENTIAL,Price,2016,MD,10.2
RESIDENTIAL,Price,2016,ME,10.18
RESIDENTIAL,Price,2016,MI,7.75
RESIDENTIAL,Price,2016,MT,6
RESIDENTIAL,Price,2016,NH,10.51
RESIDENTIAL,Price,2016,NJ,11.88
RESIDENTIAL,Price,2016,NV,0
RESIDENTIAL,Price,2016,NY,9.46
RESIDENTIAL,Price,2016,OH,6.39
RESIDENTIAL,Price,2016,OR,0
RESIDENTIAL,Price,2016,PA,8.61
RESIDENTIAL,Price,2016,RI,11.04
RESIDENTIAL,Price,2016,VA,0
RESIDENTIAL,Price,2016,WA,0
RESIDENTIAL,Price,2016,US,8.37
RESIDENTIAL,Price,2015,CA,7.78
RESIDENTIAL,Price,2015,CT,11.76
RESIDENTIAL,Price,2015,DC,11.06
RESIDENTIAL,Price,2015,DE,10.32
RESIDENTIAL,Price,2015,IL,6.6
RESIDENTIAL,Price,2015,MA,13.01
RESIDENTIAL,Price,2015,MD,10.32
RESIDENTIAL,Price,2015,ME,10.73
RESIDENTIAL,Price,2015,MI,6.15
RESIDENTIAL,Price,2015,MT,6.67
RESIDENTIAL,Price,2015,NH,11.32
RESIDENTIAL,Price,2015,NJ,12.41
RESIDENTIAL,Price,2015,NV,0
RESIDENTIAL,Price,2015,NY,11.19
RESIDENTIAL,Price,2015,OH,6.92
RESIDENTIAL,Price,2015,OR,0
RESIDENTIAL,Price,2015,PA,8.94
RESIDENTIAL,Price,2015,RI,12.14
RESIDENTIAL,Price,2015,VA,0
RESIDENTIAL,Price,2015,WA,0
RESIDENTIAL,Price,2015,US,8.76
RESIDENTIAL,Price,2014,CA,7.94
RESIDENTIAL,Price,2014,CT,11.79
RESIDENTIAL,Price,2014,DC,10.06
RESIDENTIAL,Price,2014,DE,10.12
RESIDENTIAL,Price,2014,IL,6.77
RESIDENTIAL,Price,2014,MA,10.71
RESIDENTIAL,Price,2014,MD,10.15
RESIDENTIAL,Price,2014,ME,7.41
RESIDENTIAL,Price,2014,MI,7.26
RESIDENTIAL,Price,2014,MT,4.29
RESIDENTIAL,Price,2014,NH,9.6
RESIDENTIAL,Price,2014,NJ,13.06
RESIDENTIAL,Price,2014,NV,0
RESIDENTIAL,Price,2014,NY,12.02
RESIDENTIAL,Price,2014,OH,6.51
RESIDENTIAL,Price,2014,OR,0
RESIDENTIAL,Price,2014,PA,9.13
RESIDENTIAL,Price,2014,RI,10.39
RESIDENTIAL,Price,2014,VA,0
RESIDENTIAL,Price,2014,WA,0
RESIDENTIAL,Price,2014,US,8.59
RESIDENTIAL,Price,2013,CA,7.39
RESIDENTIAL,Price,2013,CT,9.28
RESIDENTIAL,Price,2013,DC,9.16
RESIDENTIAL,Price,2013,DE,8.98
RESIDENTIAL,Price,2013,IL,5.63
RESIDENTIAL,Price,2013,MA,8.66
RESIDENTIAL,Price,2013,MD,9.25
RESIDENTIAL,Price,2013,ME,6.76
RESIDENTIAL,Price,2013,MI,7.86
RESIDENTIAL,Price,2013,MT,6.09
RESIDENTIAL,Price,2013,NH,7.53
RESIDENTIAL,Price,2013,NJ,11.24
RESIDENTIAL,Price,2013,NV,0
RESIDENTIAL,Price,2013,NY,9.67
RESIDENTIAL,Price,2013,OH,6.08
RESIDENTIAL,Price,2013,OR,0
RESIDENTIAL,Price,2013,PA,8.11
RESIDENTIAL,Price,2013,RI,8.7
RESIDENTIAL,Price,2013,WA,0
RESIDENTIAL,Price,2013,US,7.5
RESIDENTIAL,Price,2012,CA,7.99
RESIDENTIAL,Price,2012,CT,8.85
RESIDENTIAL,Price,2012,DC,9.13
RESIDENTIAL,Price,2012,DE,9.22
RESIDENTIAL,Price,2012,IL,5.61
RESIDENTIAL,Price,2012,MA,7.99
RESIDENTIAL,Price,2012,MD,9
RESIDENTIAL,Price,2012,ME,7.42
RESIDENTIAL,Price,2012,MI,7.48
RESIDENTIAL,Price,2012,MT,6.22
RESIDENTIAL,Price,2012,NH,7.38
RESIDENTIAL,Price,2012,NJ,10.45
RESIDENTIAL,Price,2012,NV,0
RESIDENTIAL,Price,2012,NY,8.41
RESIDENTIAL,Price,2012,OH,6.11
RESIDENTIAL,Price,2012,OR,0
RESIDENTIAL,Price,2012,PA,7.83
RESIDENTIAL,Price,2012,RI,7.66
RESIDENTIAL,Price,2012,WA,0
RESIDENTIAL,Price,2012,US,7.53
RESIDENTIAL,Price,2011,CA,10.1
RESIDENTIAL,Price,2011,CT,9.72
RESIDENTIAL,Price,2011,DC,9.69
RESIDENTIAL,Price,2011,DE,9.74
RESIDENTIAL,Price,2011,IL,6.97
RESIDENTIAL,Price,2011,MA,8.38
RESIDENTIAL,Price,2011,MD,9.45
RESIDENTIAL,Price,2011,ME,8.41
RESIDENTIAL,Price,2011,MI,7.35
RESIDENTIAL,Price,2011,MT,6.1
RESIDENTIAL,Price,2011,NH,8.11
RESIDENTIAL,Price,2011,NJ,11.26
RESIDENTIAL,Price,2011,NV,0
RESIDENTIAL,Price,2011,NY,9.34
RESIDENTIAL,Price,2011,OH,6.55
RESIDENTIAL,Price,2011,OR,0
RESIDENTIAL,Price,2011,PA,8.55
RESIDENTIAL,Price,2011,RI,7.8
RESIDENTIAL,Price,2011,WA,0
RESIDENTIAL,Price,2011,US,8.42
RESIDENTIAL,Price,2010,CA,10.07
RESIDENTIAL,Price,2010,CT,10.3
RESIDENTIAL,Price,2010,DC,10.65
RESIDENTIAL,Price,2010,DE,10.81
RESIDENTIAL,Price,2010,ID,0
RESIDENTIAL,Price,2010,IL,11.83
RESIDENTIAL,Price,2010,MA,9.32
RESIDENTIAL,Price,2010,MD,10.45
RESIDENTIAL,Price,2010,ME,8.86
RESIDENTIAL,Price,2010,MI,6.51
RESIDENTIAL,Price,2010,MT,5.58
RESIDENTIAL,Price,2010,NH,9.07
RESIDENTIAL,Price,2010,NJ,10.69
RESIDENTIAL,Price,2010,NV,0
RESIDENTIAL,Price,2010,NY,10.32
RESIDENTIAL,Price,2010,OH,6.53
RESIDENTIAL,Price,2010,OR,0
RESIDENTIAL,Price,2010,PA,9.21
RESIDENTIAL,Price,2010,RI,8.17
RESIDENTIAL,Price,2010,WA,0
RESIDENTIAL,Price,2010,US,8.88
COMMERCIAL,Revenues,2021,CA,2748072
COMMERCIAL,Revenues,2021,CT,683694
COMMERCIAL,Revenues,2021,DC,419799
COMMERCIAL,Revenues,2021,DE,150910
COMMERCIAL,Revenues,2021,IL,1827007
COMMERCIAL,Revenues,2021,MA,1794629
COMMERCIAL,Revenues,2021,MD,1238536
COMMERCIAL,Revenues,2021,ME,155544
COMMERCIAL,Revenues,2021,MI,233205
COMMERCIAL,Revenues,2021,MT,4965
COMMERCIAL,Revenues,2021,NH,200588
COMMERCIAL,Revenues,2021,NJ,1877577
COMMERCIAL,Revenues,2021,NV,162545
COMMERCIAL,Revenues,2021,NY,2794856
COMMERCIAL,Revenues,2021,OH,1725172
COMMERCIAL,Revenues,2021,OR,47507
COMMERCIAL,Revenues,2021,PA,1590990
COMMERCIAL,Revenues,2021,RI,185739
COMMERCIAL,Revenues,2021,VA,366477
COMMERCIAL,Revenues,2021,WA,15366
COMMERCIAL,Revenues,2021,US,18223178
COMMERCIAL,Revenues,2020,CA,2311275
COMMERCIAL,Revenues,2020,CT,626139
COMMERCIAL,Revenues,2020,DC,377084
COMMERCIAL,Revenues,2020,DE,143348
COMMERCIAL,Revenues,2020,IL,1688316
COMMERCIAL,Revenues,2020,MA,1675849
COMMERCIAL,Revenues,2020,MD,1135627
COMMERCIAL,Revenues,2020,ME,148838
COMMERCIAL,Revenues,2020,MI,200000
COMMERCIAL,Revenues,2020,MT,2776
COMMERCIAL,Revenues,2020,NH,202657
COMMERCIAL,Revenues,2020,NJ,1793824
COMMERCIAL,Revenues,2020,NV,140746
COMMERCIAL,Revenues,2020,NY,2635334
COMMERCIAL,Revenues,2020,OH,1564296
COMMERCIAL,Revenues,2020,OR,32441
COMMERCIAL,Revenues,2020,PA,1454508
COMMERCIAL,Revenues,2020,RI,187459
COMMERCIAL,Revenues,2020,VA,156168
COMMERCIAL,Revenues,2020,WA,7887
COMMERCIAL,Revenues,2020,US,16484571
COMMERCIAL,Revenues,2019,CA,2322486
COMMERCIAL,Revenues,2019,CT,758388
COMMERCIAL,Revenues,2019,DC,461897
COMMERCIAL,Revenues,2019,DE,165828
COMMERCIAL,Revenues,2019,IL,1890172
COMMERCIAL,Revenues,2019,MA,1850457
COMMERCIAL,Revenues,2019,MD,1328000
COMMERCIAL,Revenues,2019,ME,160593
COMMERCIAL,Revenues,2019,MI,213435
COMMERCIAL,Revenues,2019,MT,4503
COMMERCIAL,Revenues,2019,NH,239646
COMMERCIAL,Revenues,2019,NJ,1992108
COMMERCIAL,Revenues,2019,NV,120523
COMMERCIAL,Revenues,2019,NY,3076962
COMMERCIAL,Revenues,2019,OH,1812760
COMMERCIAL,Revenues,2019,OR,38564
COMMERCIAL,Revenues,2019,PA,1761772
COMMERCIAL,Revenues,2019,RI,206304
COMMERCIAL,Revenues,2019,VA,24720
COMMERCIAL,Revenues,2019,WA,6516
COMMERCIAL,Revenues,2019,US,18435632
COMMERCIAL,Revenues,2018,CA,1653374
COMMERCIAL,Revenues,2018,CT,771127
COMMERCIAL,Revenues,2018,DC,493581
COMMERCIAL,Revenues,2018,DE,163780
COMMERCIAL,Revenues,2018,IL,2008374
COMMERCIAL,Revenues,2018,MA,1975779
COMMERCIAL,Revenues,2018,MD,1510792
COMMERCIAL,Revenues,2018,ME,181848
COMMERCIAL,Revenues,2018,MI,217471
COMMERCIAL,Revenues,2018,MT,3775
COMMERCIAL,Revenues,2018,NH,254099
COMMERCIAL,Revenues,2018,NJ,2136033
COMMERCIAL,Revenues,2018,NV,127283
COMMERCIAL,Revenues,2018,NY,3477355
COMMERCIAL,Revenues,2018,OH,1970440
COMMERCIAL,Revenues,2018,OR,33484
COMMERCIAL,Revenues,2018,PA,2063993
COMMERCIAL,Revenues,2018,RI,219568
COMMERCIAL,Revenues,2018,VA,16344
COMMERCIAL,Revenues,2018,WA,966
COMMERCIAL,Revenues,2018,US,19279465
COMMERCIAL,Revenues,2017,CA,1123403
COMMERCIAL,Revenues,2017,CT,753431
COMMERCIAL,Revenues,2017,DC,487949
COMMERCIAL,Revenues,2017,DE,163319
COMMERCIAL,Revenues,2017,IL,2013399
COMMERCIAL,Revenues,2017,MA,1761747
COMMERCIAL,Revenues,2017,MD,1529886
COMMERCIAL,Revenues,2017,ME,143170
COMMERCIAL,Revenues,2017,MI,207490
COMMERCIAL,Revenues,2017,MT,4147
COMMERCIAL,Revenues,2017,NH,234093
COMMERCIAL,Revenues,2017,NJ,2080978
COMMERCIAL,Revenues,2017,NV,108073
COMMERCIAL,Revenues,2017,NY,3523716
COMMERCIAL,Revenues,2017,OH,1932293
COMMERCIAL,Revenues,2017,OR,31851
COMMERCIAL,Revenues,2017,PA,2069658
COMMERCIAL,Revenues,2017,RI,188187
COMMERCIAL,Revenues,2017,VA,10162
COMMERCIAL,Revenues,2017,WA,1233
COMMERCIAL,Revenues,2017,US,18368184
COMMERCIAL,Revenues,2016,CA,885260
COMMERCIAL,Revenues,2016,CT,795564
COMMERCIAL,Revenues,2016,DC,533050
COMMERCIAL,Revenues,2016,DE,169938
COMMERCIAL,Revenues,2016,IL,2119851
COMMERCIAL,Revenues,2016,MA,1720321
COMMERCIAL,Revenues,2016,MD,1664405
COMMERCIAL,Revenues,2016,ME,166241
COMMERCIAL,Revenues,2016,MI,225503
COMMERCIAL,Revenues,2016,MT,4720
COMMERCIAL,Revenues,2016,NH,233088
COMMERCIAL,Revenues,2016,NJ,2114502
COMMERCIAL,Revenues,2016,NV,72155
COMMERCIAL,Revenues,2016,NY,3581584
COMMERCIAL,Revenues,2016,OH,2100414
COMMERCIAL,Revenues,2016,OR,25058
COMMERCIAL,Revenues,2016,PA,2226851
COMMERCIAL,Revenues,2016,RI,197584
COMMERCIAL,Revenues,2016,VA,12025
COMMERCIAL,Revenues,2016,WA,1639
COMMERCIAL,Revenues,2016,US,18849753
COMMERCIAL,Revenues,2015,CA,952354
COMMERCIAL,Revenues,2015,CT,864023
COMMERCIAL,Revenues,2015,DC,533870
COMMERCIAL,Revenues,2015,DE,171380
COMMERCIAL,Revenues,2015,IL,2064507
COMMERCIAL,Revenues,2015,MA,1750828
COMMERCIAL,Revenues,2015,MD,1717106
COMMERCIAL,Revenues,2015,ME,182786
COMMERCIAL,Revenues,2015,MI,225336
COMMERCIAL,Revenues,2015,MT,4874
COMMERCIAL,Revenues,2015,NH,219089
COMMERCIAL,Revenues,2015,NJ,2200994
COMMERCIAL,Revenues,2015,NV,65808
COMMERCIAL,Revenues,2015,NY,4033569
COMMERCIAL,Revenues,2015,OH,2107973
COMMERCIAL,Revenues,2015,OR,28071
COMMERCIAL,Revenues,2015,PA,2328546
COMMERCIAL,Revenues,2015,RI,193030
COMMERCIAL,Revenues,2015,VA,10741
COMMERCIAL,Revenues,2015,WA,2262
COMMERCIAL,Revenues,2015,US,19657147
COMMERCIAL,Revenues,2014,CA,1006571
COMMERCIAL,Revenues,2014,CT,784524
COMMERCIAL,Revenues,2014,DC,585692
COMMERCIAL,Revenues,2014,DE,195625
COMMERCIAL,Revenues,2014,IL,2299763
COMMERCIAL,Revenues,2014,MA,1407647
COMMERCIAL,Revenues,2014,MD,1707952
COMMERCIAL,Revenues,2014,ME,302064
COMMERCIAL,Revenues,2014,MI,225671
COMMERCIAL,Revenues,2014,MT,5032
COMMERCIAL,Revenues,2014,NH,204444
COMMERCIAL,Revenues,2014,NJ,2302986
COMMERCIAL,Revenues,2014,NV,69378
COMMERCIAL,Revenues,2014,NY,4218637
COMMERCIAL,Revenues,2014,OH,2037703
COMMERCIAL,Revenues,2014,OR,32424
COMMERCIAL,Revenues,2014,PA,2421544
COMMERCIAL,Revenues,2014,RI,137917
COMMERCIAL,Revenues,2014,VA,2652
COMMERCIAL,Revenues,2014,WA,0
COMMERCIAL,Revenues,2014,US,19948224
COMMERCIAL,Revenues,2013,CA,895042
COMMERCIAL,Revenues,2013,CT,777483
COMMERCIAL,Revenues,2013,DC,592347
COMMERCIAL,Revenues,2013,DE,183458
COMMERCIAL,Revenues,2013,IL,1954669
COMMERCIAL,Revenues,2013,MA,753506
COMMERCIAL,Revenues,2013,MD,1692297
COMMERCIAL,Revenues,2013,ME,269921
COMMERCIAL,Revenues,2013,MI,226264
COMMERCIAL,Revenues,2013,MT,4899
COMMERCIAL,Revenues,2013,NH,198077
COMMERCIAL,Revenues,2013,NJ,2187540
COMMERCIAL,Revenues,2013,NV,51605
COMMERCIAL,Revenues,2013,NY,3808422
COMMERCIAL,Revenues,2013,OH,1839413
COMMERCIAL,Revenues,2013,OR,30824
COMMERCIAL,Revenues,2013,PA,2274614
COMMERCIAL,Revenues,2013,RI,132172
COMMERCIAL,Revenues,2013,WA,3006
COMMERCIAL,Revenues,2013,US,17875559
COMMERCIAL,Revenues,2012,CA,834282
COMMERCIAL,Revenues,2012,CT,838474
COMMERCIAL,Revenues,2012,DC,630306
COMMERCIAL,Revenues,2012,DE,185638
COMMERCIAL,Revenues,2012,IL,1767474
COMMERCIAL,Revenues,2012,MA,784400
COMMERCIAL,Revenues,2012,MD,1743307
COMMERCIAL,Revenues,2012,ME,272644
COMMERCIAL,Revenues,2012,MI,247483
COMMERCIAL,Revenues,2012,MT,5276
COMMERCIAL,Revenues,2012,NH,165085
COMMERCIAL,Revenues,2012,NJ,2116072
COMMERCIAL,Revenues,2012,NV,23236
COMMERCIAL,Revenues,2012,NY,3678675
COMMERCIAL,Revenues,2012,OH,1710461
